 NATS=         65391
 1.0  Generated by the LATTE library
   0.00000  87.13000   0.00000  87.13000   0.00000  87.13000
H   16.95100   0.48000   5.61000
O   13.88100  15.73100   4.77000
H   14.55100  15.85100   4.03000
H   13.48100  16.62100   5.00000
O   12.80100   9.27000   6.72000
H   13.40100   8.46000   6.74000
H   13.20100   9.96000   6.12000
O    8.30000  12.73100  14.22100
H    8.25000  13.06100  15.17100
H    7.44000  12.92100  13.76100
O    6.72000  16.16100   1.54000
H    6.81000  16.26100   0.55000
H    6.32000  15.27100   1.75000
O   16.50100  17.20100  13.94100
H   17.03100  17.30100  13.10100
H   16.23100  18.10100  14.28100
O   18.41100   1.75000   9.63100
H   18.80100   0.90000   9.27100
H   17.43100   1.77000   9.44100
O    2.63000   3.26000   7.20000
H    1.84000   3.77000   6.86000
H    2.54000   3.11000   8.18000
O   11.94100  16.12100   0.31000
H   12.00100  15.19100   0.68000
H   11.35100  16.12100  -0.49000
O    8.22000  10.02100  13.72100
H    8.62000  10.01100  12.80100
H    8.32000  10.94100  14.12100
O    9.16000   9.10000   2.91000
H    9.79000   9.48000   2.23000
H    9.56000   8.27000   3.30000
O   15.04100  16.07100   0.44000
H   14.12100  16.44100   0.51000
H   15.42100  16.27100  -0.46000
O    3.72000  12.88100  14.90100
H    3.59000  13.81100  14.56100
H    2.88000  12.36100  14.77100
O   16.14100  12.92100  12.89100
H   16.74100  12.95100  13.69100
H   15.39100  13.56100  13.02100
O   10.39100  10.98100   6.96000
H    9.69100  10.51100   7.50000
H   10.98100  10.30100   6.53000
O   10.14100   2.36000   9.71100
H   10.06100   2.00000   8.78100
H   10.12100   1.60000  10.36100
O    5.90000  14.87100   4.91000
H    6.32000  14.29100   4.21000
H    5.46000  15.66100   4.47000
O   17.09100   3.85000  13.81100
H   17.82100   4.54000  13.85100
H   17.37100   3.10000  13.22100
O    2.55000  13.48100   2.90000
H    1.59000  13.49100   2.63000
H    2.67000  14.01100   3.74000
O    6.72000   2.03000  14.89100
H    7.62000   1.87000  14.49100
H    6.80000   2.08000  15.88100
O   14.40100   8.56000  13.98100
H   13.83100   9.08000  13.35100
H   15.36100   8.68000  13.74100
O   11.83100  13.35100   1.19000
H   10.84100  13.24100   1.21000
H   12.17100  13.50100   2.12000
O    6.13000   8.42000  14.31100
H    6.69000   9.23000  14.14100
H    6.72000   7.62000  14.34100
O   14.93100  17.67100   9.59100
H   15.26100  18.31100   8.90100
H   15.59100  17.61100  10.34100
O    7.16000   5.65000  17.08100
H    7.35000   6.30000  17.82100
H    7.76000   4.85000  17.17100
O   14.50100  12.20100  16.33100
H   14.41100  12.10100  17.32100
H   15.46100  12.13100  16.07100
O    3.90000  17.41100  15.60100
H    2.99000  17.82100  15.58100
H    3.83000  16.47100  15.92100
O   16.74100   8.83000  12.54100
H   16.47100   7.94000  12.17100
H   16.75100   9.51000  11.81100
O   12.25100   3.25000   4.49000
H   12.90100   2.51000   4.38000
H   12.45100   3.75000   5.33000
O    5.94000   7.45000   6.52000
H    6.44000   8.30000   6.33000
H    5.06000   7.47000   6.04000
O   17.77100   3.42000  16.42100
H   17.60100   3.73000  15.48100
H   16.93100   3.05000  16.80100
O   17.30100   9.34100  15.17100
H   17.68100  10.25100  15.32100
H   17.22100   9.17100  14.18100
O    8.59000  13.74100   0.16000
H    8.13000  13.89100   1.04000
H    9.03000  14.59100  -0.14000
O    6.61000  17.90100   9.53100
H    6.15000  18.78100   9.40100
H    7.60000  18.02100   9.46100
O   14.08100  18.51100  17.20100
H   13.12100  18.40100  16.93100
H   14.64100  17.84100  16.72100
O    8.59000   9.56100   8.61000
H    9.13000   8.87100   9.09000
H    8.27000  10.25100   9.27000
O   10.83100   9.84100   0.87000
H   10.60100  10.37100   0.05000
H   11.64100   9.28100   0.68000
O   18.61100  15.69100   8.51000
H   17.90100  15.57100   7.81000
H   18.62100  14.90100   9.11000
O    6.72000  13.91100  16.24100
H    5.94000  13.41100  16.62100
H    6.69000  14.86100  16.55100
O   18.24100   1.92000  12.27100
H   18.20100   1.02000  12.71100
H   18.27100   1.81000  11.28100
O    4.28000   4.24000   5.20000
H    4.58000   3.52000   4.58000
H    3.89000   3.84000   6.03000
O   17.05100  14.87100  11.04100
H   16.12100  14.62100  10.77100
H   17.31100  14.37100  11.86100
O    3.17000   5.47000  12.80100
H    3.55000   4.88000  13.52100
H    3.57000   5.21000  11.92100
O    8.12000  15.86100   6.87000
H    8.44000  15.96100   5.93000
H    7.33000  15.24100   6.89000
O   14.24100   2.14000  11.12100
H   14.76100   1.49000  11.67100
H   13.75100   2.77000  11.73100
O   10.01100   0.34000  11.54100
H    9.38100  -0.38000  11.23100
H   10.94100  -0.02000  11.54100
O    7.70000  13.30100   3.01000
H    7.24000  12.43100   3.18000
H    8.61000  13.27100   3.42000
O    6.18000  15.67100  12.84100
H    6.13000  16.49100  13.41100
H    7.07000  15.64100  12.39100
O   13.52100   0.52000   1.68000
H   13.87100   0.11000   0.84000
H   12.62100   0.14000   1.88000
O   13.00100   4.53000   6.91000
H   12.41100   5.33000   6.95000
H   13.15100   4.18000   7.84000
O   15.93100   2.21000   8.82000
H   15.09100   2.20000   9.36000
H   15.95100   3.04000   8.26000
O    8.75000  16.46100   3.37000
H    7.98000  16.11100   2.83000
H    8.43000  17.17100   3.99000
O    5.69000  12.75100  30.27100
H    4.76000  12.68100  29.90100
H    5.80000  13.64100  30.71100
O   15.55100  15.11100  25.65100
H   14.98100  14.95100  26.46100
H   14.96100  15.21100  24.85100
O   17.43100   6.18000  27.18100
H   17.76100   7.12000  27.18100
H   17.94100   5.64000  27.84100
O   11.35100   7.03000  25.79100
H   11.92100   7.81000  25.54100
H   10.75100   7.29000  26.55100
O   17.55100   6.07000  20.93100
H   17.43100   5.94000  19.94100
H   17.25100   5.26000  21.42100
O    7.68000  11.44100  28.85100
H    6.90000  11.61100  29.45100
H    8.02000  12.31100  28.49100
O    8.50000   7.98000  36.85100
H    8.46000   8.74000  37.50100
H    8.72000   8.34000  35.94100
O    6.85000  10.12100  25.27100
H    7.54000   9.96100  25.97100
H    6.12000  10.69100  25.65100
O    6.86000  11.61100  36.65100
H    7.46000  12.40100  36.79100
H    6.00000  11.92100  36.24100
O   14.60100  15.05100  32.01100
H   14.84100  15.99100  32.27100
H   14.44100  14.51100  32.83100
O    4.38000   3.92000  33.61100
H    5.20000   3.36000  33.70100
H    3.57000   3.34000  33.65100
O   16.03100   4.47000  25.99100
H   15.29100   4.93000  25.49100
H   16.54100   5.15000  26.52100
O    2.31000  17.13100  23.45100
H    2.65000  17.90100  23.99100
H    2.75000  17.13100  22.55100
O   11.27100  13.41100  35.52100
H   11.74100  13.41100  36.40100
H   10.79100  12.54100  35.41100
O    6.20000  17.86100  33.01100
H    5.28000  17.69100  33.36100
H    6.48000  18.78100  33.27100
O    6.06000   9.64100  19.85100
H    6.13000  10.48100  19.31100
H    6.52000   9.77100  20.73100
O   15.94100   1.14000  33.42100
H   15.76100   1.81000  32.70100
H   15.91100   1.60000  34.31100
O    1.22000   6.43000  24.25100
H    0.77000   5.55000  24.42100
H    1.21000   6.97000  25.09100
O   18.42100  17.67100  22.21100
H   18.96100  17.38100  23.01100
H   18.72100  18.57100  21.92100
O   16.89100   9.22000  24.74100
H   17.84100   8.93000  24.82100
H   16.81100   9.87000  23.99100
O   16.41100  11.08100  22.94100
H   17.27100  11.10100  22.42100
H   16.55100  11.55100  23.82100
O    6.13000  13.65100  25.88100
H    5.64000  12.78100  25.97100
H    5.90000  14.08100  25.01100
O   12.93100  12.28100  32.85100
H   13.30100  11.55100  32.27100
H   13.45100  12.33100  33.70100
O    8.09000   0.04000  23.64100
H    8.49000   0.95000  23.55100
H    7.09000   0.12000  23.70100
O   15.25100   9.99100  20.52100
H   14.62100   9.23100  20.65100
H   15.73100  10.17100  21.38100
O   11.87100  17.92100  34.78100
H   12.11100  18.52100  34.02100
H   11.94100  16.97100  34.48100
O    3.17000   2.51000  36.63100
H    3.88000   3.22000  36.69100
H    2.29000   2.90000  36.91100
O   14.66100  14.17100  28.15100
H   14.07100  14.23100  28.95100
H   14.51100  13.29100  27.69100
O   16.67100  17.14100  24.34100
H   16.26100  16.91100  23.46100
H   16.49100  16.40100  24.99100
O    5.98000   7.29000  21.32100
H    6.22000   7.98000  20.64100
H    5.20000   7.62000  21.86100
O   12.81100   3.45000  28.06100
H   11.95100   2.95000  27.93100
H   13.43100   2.91000  28.62100
O   15.76100  16.62100  21.69100
H   16.65100  17.08100  21.72100
H   15.55100  16.38100  20.74100
O    8.07000   6.05000  33.27100
H    7.60000   6.02000  34.16100
H    7.56000   5.50000  32.61100
O   13.94100   4.69000  35.36100
H   13.74100   5.12000  36.24100
H   14.72100   4.07000  35.45100
O    9.73100   8.90000  34.34100
H   10.19100   8.06000  34.05100
H    9.17100   9.24000  33.59100
O    9.91100   4.10000  31.04100
H    9.14100   4.44000  31.58100
H    9.57100   3.59000  30.25100
O   10.41100   7.01000  22.91100
H   10.67100   6.97000  23.87100
H    9.56100   6.50000  22.77100
O    8.65000   3.48000  20.57100
H    9.24000   4.11000  20.08100
H    8.84000   2.54000  20.28100
O   17.19100   5.85000  36.93100
H   16.93100   6.74000  36.57100
H   17.17100   5.17000  36.20100
O   13.62100  11.44100  24.07100
H   14.45100  11.15100  23.59100
H   13.13100  12.11100  23.51100
O    5.50000   1.96000  27.47100
H    5.45000   1.91000  28.47100
H    5.52000   2.92000  27.18100
O   10.08100  14.56100  23.39100
H    9.62100  15.28100  22.87100
H   10.04100  14.76100  24.37100
O    3.51000  18.01100  27.15100
H    4.01000  17.15100  27.21100
H    4.16000  18.78100  27.12100
O   17.95100  10.66100  27.35100
H   17.33100  10.51100  26.59100
H   17.43100  10.77100  28.20100
O   12.27100  15.50100  33.68100
H   12.33100  14.73100  34.32100
H   11.75100  15.24100  32.88100
O    3.21000   9.43100  21.04100
H    4.03000   9.82100  20.62100
H    2.94000   8.61100  20.55100
O   14.58100   7.35000  25.90100
H   14.53100   6.70000  26.65100
H   15.38100   7.94000  26.03100
O    4.61000  12.66100  35.89100
H    4.11000  12.67100  35.03100
H    3.98000  12.48100  36.65100
O   11.11100  17.76100  20.99100
H   10.51100  17.14100  21.49100
H   11.42100  17.32100  20.14100
O    2.02000   2.85000  33.60100
H    1.22000   3.45000  33.47100
H    1.92000   2.36000  34.46100
O   16.32100  13.77100  19.43100
H   16.00100  14.71100  19.33100
H   15.56100  13.14100  19.31100
O    4.64000  17.43100  21.85100
H    4.97000  17.82100  22.71100
H    5.40000  17.36100  21.20100
O   14.00100   1.07000  22.88100
H   13.76100   0.70000  21.98100
H   14.99100   1.23000  22.92100
O    2.49000  17.85100  31.03100
H    3.06000  17.20100  31.53100
H    2.33000  17.52100  30.10100
O    9.40100  16.98100  27.66100
H   10.20100  16.41100  27.87100
H    8.91100  16.58100  26.89100
O    3.82000   7.00000  23.42100
H    4.27000   6.10000  23.39100
H    2.88000   6.89000  23.75100
O   15.47100   2.22000  35.91100
H   15.42100   2.59000  36.83100
H   14.75100   1.53000  35.79100
O    6.14000   1.22000  19.79100
H    7.12000   1.00000  19.86100
H    5.83000   1.05000  18.86100
O    7.81000   2.64000  36.11100
H    8.48000   2.03000  36.54100
H    7.08000   2.83000  36.76100
O    8.88000  15.14100  30.57100
H    8.65000  14.89100  29.63100
H    9.49000  14.45100  30.96100
O   13.51100   5.90000  32.95100
H   13.79100   5.47000  33.80100
H   13.76100   6.86000  32.96100
O    8.03000  14.02100  27.86100
H    8.93000  14.16100  27.44100
H    7.32000  14.04100  27.15100
O    9.22000   5.03000  27.61100
H    8.97000   4.94000  26.65100
H    9.70000   4.21000  27.92100
O    5.39000   0.64000  23.74100
H    4.58000   0.65000  24.32100
H    5.42000   1.47000  23.19100
O   14.34100  11.88100  19.03100
H   14.66100  11.12100  19.60100
H   13.42100  12.15100  19.33100
O    2.97000   0.35000  20.33100
H    3.46000   1.19000  20.12100
H    3.59000  -0.30000  20.78100
O    9.35100   2.36000  23.42100
H    8.87100   2.77000  22.64100
H   10.34100   2.34000  23.23100
O   10.76100   6.83000  33.26100
H    9.96100   6.22000  33.29100
H   11.57100   6.30000  33.02100
O   12.27100  15.70100  26.55100
H   12.48100  16.44100  25.90100
H   12.95100  15.70100  27.28100
O    4.59000  11.52100  26.03100
H    3.88000  11.25100  26.68100
H    4.33000  11.24100  25.10100
O   12.71100  17.97100  24.53100
H   13.15100  18.61100  23.89100
H   12.21100  18.49100  25.23100
O   10.32100   5.49000  18.78100
H    9.91100   6.31000  18.39100
H   10.96100   5.75000  19.51100
O    5.61000   2.22000  30.09100
H    5.99000   1.38000  30.46100
H    4.73000   2.41000  30.53100
O    8.66000   4.54000  25.04100
H    8.34000   5.26000  24.42100
H    8.90000   3.73000  24.51100
O   10.17100   0.39000  26.15100
H    9.45100   0.44000  25.46100
H    9.93100  -0.30000  26.84100
O   14.29100  11.73100  27.29100
H   13.74100  10.89100  27.22100
H   14.55100  12.02100  26.37100
O   14.66100   5.90000  28.54100
H   14.36100   4.95000  28.61100
H   15.39100   6.06000  29.20100
O   18.57100   8.33000  22.39100
H   18.99100   7.69000  23.03100
H   18.19100   7.82000  21.61100
O    4.88000  13.85100  20.36100
H    4.01000  13.70100  20.83100
H    4.71000  14.11100  19.41100
O   16.64100  12.80100  25.19100
H   17.63100  12.88100  25.33100
H   16.19100  13.64100  25.50100
O   13.90100   5.75000  19.40100
H   13.36100   5.54000  20.21100
